theta_deg,phi_deg,S_normal,S_tangent,x_plane,y_plane,distance_from_balance
18.9,71.1,0.10492249381215486,0.8950775061878451,-26.1,0.7901550123756902,26.111957891808544
18.950000000000003,71.05,0.10545795758265472,0.8945420424173453,-26.049999999999997,0.7890840848346905,26.06194838635322
19.0,71.0,0.10599462319663906,0.8940053768033609,-26.0,0.7880107536067218,26.011938815624642
19.05,70.95,0.10653248901933135,0.8934675109806687,-25.95,0.7869350219613374,25.96192917964282
19.1,70.9,0.10707155341229904,0.892928446587701,-25.9,0.785856893175402,25.911919478428285
19.15,70.85,0.10761181473345857,0.8923881852665414,-25.85,0.7847763705330828,25.861909712002074
19.200000000000003,70.8,0.10815327133708012,0.8918467286629198,-25.799999999999997,0.7836934573258397,25.8118998803857
19.25,70.75,0.10869592157379306,0.8913040784262068,-25.75,0.7826081568524138,25.7618899836012
19.3,70.7,0.10923976379059064,0.8907602362094094,-25.7,0.7815204724188187,25.711880021671107
19.35,70.65,0.10978479633083511,0.890215203669165,-25.65,0.7804304073383298,25.66186999461844
19.4,70.6,0.11033101753426296,0.889668982465737,-25.6,0.779337964931474,25.61185990246674
19.450000000000003,70.55,0.11087842573698954,0.8891215742630104,-25.549999999999997,0.7782431485260208,25.561849745240025
19.5,70.5,0.11142701927151455,0.8885729807284855,-25.5,0.7771459614569709,25.51183952296284
19.55,70.45,0.11197679646672698,0.888023203533273,-25.45,0.776046407066546,25.461829235660208
19.6,70.4,0.11252775564791016,0.8874722443520898,-25.4,0.7749444887041796,25.41181888335766
19.65,70.35,0.1130798951367469,0.8869201048632531,-25.35,0.7738402097265062,25.361808466081232
19.700000000000003,70.3,0.11363321325132451,0.8863667867486755,-25.299999999999997,0.7727335734973511,25.311797983857446
19.75,70.25,0.11418770830613997,0.88581229169386,-25.25,0.77162458338772,25.261787436713348
19.8,70.2,0.11474337861210536,0.8852566213878947,-25.2,0.7705132427757894,25.211776824676456
19.85,70.15,0.11530022247655244,0.8846997775234476,-25.15,0.7693995550468952,25.161766147774806
19.9,70.1,0.11585823820323837,0.8841417617967617,-25.1,0.7682835235935234,25.111755406036938
19.950000000000003,70.05,0.11641742409235026,0.8835825759076498,-25.049999999999997,0.7671651518152995,25.061744599491863
20.0,70.0,0.11697777844051101,0.883022221559489,-25.0,0.7660444431189779,25.011733728169137
20.05,69.95,0.1175392995407841,0.8824607004592159,-24.95,0.7649214009184317,24.961722792098765
20.1,69.9,0.11810198568267892,0.8818980143173211,-24.9,0.7637960286346421,24.91171179131129
20.15,69.85,0.1186658351521559,0.8813341648478441,-24.85,0.7626683296956882,24.86170072583774
20.200000000000003,69.8,0.11923084623163169,0.8807691537683684,-24.799999999999997,0.7615383075367367,24.811689595709634
20.25,69.75,0.11979701719998453,0.8802029828000155,-24.75,0.760405965600031,24.761678400959013
20.3,69.7,0.12036434633255957,0.8796356536674403,-24.7,0.7592713073348808,24.71166714161839
20.35,69.65,0.12093283190117386,0.8790671680988261,-24.65,0.7581343361976522,24.661655817720792
20.4,69.6,0.1215024721741218,0.8784975278258781,-24.6,0.7569950556517563,24.611644429299748
20.450000000000003,69.55,0.12207326541618027,0.8779267345838196,-24.549999999999997,0.7558534691676394,24.561632976389266
20.5,69.5,0.12264520988861398,0.877354790111386,-24.5,0.754709580222772,24.511621459023882
20.55,69.45,0.12321830384918105,0.876781696150819,-24.45,0.7535633923016379,24.4616098772386
