theta_deg,phi_deg,S_normal,S_tangent,trace_sum,trace_diff
77.10000000000001,12.899999999999991,0.9501593857010967,0.049840614298903164,0.9999999999999999,0.9003187714021935
77.15,12.849999999999994,0.9505385106610459,0.049461489338954154,1.0,0.9010770213220918
77.2,12.799999999999997,0.950916263202557,0.04908373679744308,1.0,0.9018325264051139
77.25,12.75,0.9512926421749303,0.04870735782506969,1.0,0.9025852843498605
77.3,12.700000000000003,0.9516676464316504,0.04833235356834962,1.0,0.9033352928633007
77.35000000000001,12.649999999999991,0.9520412748303894,0.04795872516961076,1.0000000000000002,0.9040825496607786
77.4,12.599999999999994,0.9524135262330098,0.0475864737669902,1.0,0.9048270524660196
77.45,12.549999999999997,0.9527843995055699,0.04721560049443019,1.0,0.9055687990111397
77.5,12.5,0.953153893518325,0.046846106481675025,1.0,0.90630778703665
77.55,12.450000000000003,0.9535220071457324,0.04647799285426755,1.0,0.9070440142914649
77.60000000000001,12.399999999999991,0.9538887392664543,0.04611126073354562,1.0,0.9077774785329087
77.65,12.349999999999994,0.9542540887633609,0.04574591123663908,1.0,0.9085081775267219
77.7,12.299999999999997,0.9546180545235343,0.04538194547646572,1.0,0.9092361090470686
77.75,12.25,0.9549806354382716,0.045019364561728406,1.0,0.9099612708765432
77.8,12.200000000000003,0.9553418304030885,0.04465816959691148,1.0,0.910683660806177
77.85000000000001,12.149999999999991,0.9557016383177227,0.04429836168227733,1.0,0.9114032766354454
77.9,12.099999999999994,0.9560600580861365,0.04393994191386349,1.0,0.912120116172273
77.95,12.049999999999997,0.9564170886165214,0.04358291138347859,1.0,0.9128341772330428
78.0,12.0,0.9567727288213005,0.04322727117869958,1.0,0.9135454576426009
78.05,11.950000000000003,0.9571269776171318,0.04287302238286818,1.0,0.9142539552342637
78.10000000000001,11.899999999999991,0.9574798339249124,0.04252016607508754,1.0,0.9149596678498249
78.15,11.849999999999994,0.9578312966697806,0.042168703330219416,1.0,0.9156625933395612
78.2,11.799999999999997,0.9581813647811197,0.04181863521888017,0.9999999999999999,0.9163627295622395
78.25,11.75,0.958530037192562,0.04146996280743797,1.0,0.917060074385124
78.3,11.700000000000003,0.9588773128419905,0.041122687158009444,1.0,0.917754625683981
78.35000000000001,11.649999999999991,0.9592231906715437,0.04077680932845635,1.0,0.9184463813430873
78.4,11.599999999999994,0.9595676696276172,0.040432330372382745,0.9999999999999999,0.9191353392552345
78.45,11.549999999999997,0.9599107486608689,0.04008925133913116,1.0,0.9198214973217378
78.5,11.5,0.9602524267262201,0.03974757327377984,1.0,0.9205048534524403
78.55,11.450000000000003,0.9605927027828606,0.03940729721713942,1.0,0.9211854055657211
78.60000000000001,11.399999999999991,0.9609315757942504,0.039068424205749686,1.0,0.9218631515885007
78.65,11.349999999999994,0.9612690447281232,0.03873095527187679,1.0,0.9225380894562465
78.7,11.299999999999997,0.9616051085564904,0.038394891443509535,0.9999999999999999,0.9232102171129809
78.75,11.25,0.9619397662556434,0.03806023374435663,1.0,0.9238795325112867
78.8,11.200000000000003,0.9622730168061565,0.03772698319384346,1.0,0.924546033612313
78.85000000000001,11.149999999999991,0.9626048591928911,0.03739514080710891,1.0,0.9252097183857821
78.9,11.099999999999994,0.9629352924049974,0.037064707595002605,1.0,0.9258705848099948
78.95,11.049999999999997,0.9632643154359186,0.03673568456408134,1.0,0.9265286308718372
79.0,11.0,0.9635919272833937,0.036408072716606316,1.0,0.9271838545667874
79.05,10.950000000000003,0.9639181269494599,0.03608187305054005,0.9999999999999999,0.9278362538989199
79.10000000000001,10.899999999999991,0.9642429134404569,0.035757086559543155,1.0,0.9284858268809137
79.15,10.849999999999994,0.9645662857670282,0.035433714232971876,1.0,0.9291325715340563
79.2,10.799999999999997,0.9648882429441258,0.035111757055874264,1.0,0.9297764858882516
79.25,10.75,0.9652087839910123,0.03479121600898772,1.0,0.9304175679820246
79.3,10.700000000000003,0.9655279079312642,0.03447209206873586,1.0,0.9310558158625284
79.35000000000001,10.649999999999991,0.9658456137927746,0.03415438620722546,1.0,0.9316912275855491
79.4,10.599999999999994,0.9661619006077562,0.03383809939224386,1.0,0.9323238012155124
79.45,10.549999999999997,0.9664767674127446,0.033523232587255446,1.0,0.9329535348254892
79.5,10.5,0.9667902132486009,0.03320978675139913,1.0,0.9335804264972019
79.55,10.450000000000003,0.9671022371605147,0.03289776283948526,1.0,0.9342044743210294
79.60000000000001,10.399999999999991,0.9674128381980073,0.032587161801992726,1.0,0.9348256763960145
79.65,10.349999999999994,0.9677220154149337,0.03227798458506631,1.0,0.9354440308298675
79.7,10.299999999999997,0.9680297678694867,0.031970232130513344,1.0,0.9360595357389734
79.75,10.25,0.9683360946241989,0.031663905375801195,1.0,0.9366721892483977
79.8,10.200000000000003,0.9686409947459457,0.03135900525405427,1.0,0.9372819894918913
79.85000000000001,10.149999999999991,0.9689444673059489,0.031055532694051143,1.0,0.9378889346118977
79.9,10.099999999999994,0.9692465113797779,0.030753488620222015,0.9999999999999999,0.9384930227595559
79.95,10.049999999999997,0.9695471260473545,0.03045287395264543,0.9999999999999999,0.9390942520947091
80.0,10.0,0.9698463103929541,0.030153689607045817,0.9999999999999999,0.9396926207859083
