theta_rad,theta_deg,A_observable,B_complement,G_coupling,A_plus_B
0.46338491640449453,26.55,0.8002101126629421,0.19978988733705802,0.1598738882549037,1.0
0.4649557127312894,26.64,0.7989524915287595,0.20104750847124053,0.16062740780874699,1.0
0.4665265090580843,26.73,0.7976919198541775,0.20230808014582255,0.16137952085353402,1.0
0.4680973053848792,26.82,0.7964284100805296,0.2035715899194704,0.16213019769712939,1.0
0.4696681017116741,26.910000000000004,0.7951619746781473,0.20483802532185272,0.16287940870409676,1.0
0.471238898038469,27.000000000000004,0.7938926261462367,0.20610737385376346,0.16362712429686846,1.0000000000000002
0.4728096943652639,27.09,0.7926203770127551,0.20737962298724494,0.1643733149569131,1.0
0.4743804906920588,27.18,0.7913452398342882,0.20865476016571194,0.1651179512259012,1.0
0.4759512870188537,27.270000000000003,0.7900672271959246,0.20993277280407532,0.1658610037068678,0.9999999999999999
0.4775220833456486,27.360000000000003,0.7887863517111338,0.2112136482888662,0.16660244306537333,1.0
0.47909287967244346,27.45,0.7875026260216393,0.21249737397836074,0.16734224003066145,1.0
0.48066367599923837,27.540000000000003,0.7862160627972955,0.21378393720270458,0.16808036539681467,1.0
0.4822344723260333,27.630000000000003,0.7849266747359619,0.21507332526403816,0.16881679002390743,1.0
0.4838052686528282,27.720000000000002,0.7836344745633783,0.21636552543662177,0.16955148483915636,1.0
0.48537606497962305,27.81,0.7823394750330386,0.21766052496696145,0.17028442083806822,1.0
0.48694686130641796,27.900000000000002,0.7810416889260654,0.2189583110739347,0.17101556908558477,1.0
0.48851765763321287,27.990000000000002,0.7797411290510836,0.22025887094891652,0.1717449007172251,1.0000000000000002
0.4900884539600078,28.080000000000002,0.778437808244094,0.221562191755906,0.17247238694022515,1.0
0.49165925028680263,28.17,0.777131739368347,0.22286826063165296,0.17319799903467456,1.0
0.49323004661359754,28.26,0.7758229353142151,0.22417706468578485,0.17392170835465026,1.0
0.49480084294039245,28.35,0.7745114089990659,0.22548859100093413,0.1746434863293476,1.0
0.49637163926718736,28.44,0.7731971733671344,0.22680282663286547,0.1753633044642078,0.9999999999999999
0.4979424355939822,28.53,0.7718802413893963,0.22811975861060374,0.17608113434204362,1.0
0.4995132319207771,28.62,0.770560626063438,0.22943937393656205,0.1767969476241605,1.0
0.501084028247572,28.71,0.7692383404133302,0.23076165958666991,0.1775107160514758,1.0
0.5026548245743669,28.8,0.7679133974894983,0.23208660251050173,0.1782224114456341,1.0
0.5042256209011619,28.890000000000004,0.7665858103685943,0.23341418963140576,0.1789320057101199,1.0
0.5057964172279568,28.980000000000004,0.765255592153367,0.234744407846633,0.17963947083136664,1.0
0.5073672135547517,29.070000000000004,0.7639227559725331,0.23607724402746688,0.18034477887986272,1.0
0.5089380098815465,29.16,0.7625873149806478,0.23741268501935212,0.181047902011254,0.9999999999999999
0.5105088062083414,29.25,0.7612492823579745,0.23875071764202552,0.18174881246744332,1.0
0.5120796025351363,29.34,0.7599086713103548,0.24009132868964522,0.18244748257768598,1.0
0.5136503988619312,29.43,0.7585654950690786,0.2414345049309214,0.18314388475968227,1.0
0.5152211951887261,29.520000000000003,0.7572197668907533,0.24278023310924676,0.18383799152066657,1.0
0.516791991515521,29.610000000000003,0.7558715000571724,0.2441284999428276,0.18452977545849242,1.0
0.5183627878423159,29.700000000000003,0.7545207078751855,0.24547929212481442,0.18521920926271443,1.0
0.5199335841691108,29.790000000000003,0.7531674036765663,0.2468325963234338,0.1859062657156666,1.0
0.5215043804959056,29.88,0.7518116008178803,0.24818839918211952,0.1865909176935364,0.9999999999999999
0.5230751768227005,29.97,0.750453312680355,0.24954668731964502,0.18727313816743635,1.0
0.5246459731494955,30.06,0.7490925526697455,0.25090744733025455,0.1879529002044701,1.0
0.5262167694762904,30.150000000000002,0.7477293342162038,0.25227066578379626,0.18863017696879644,1.0
0.5277875658030853,30.240000000000002,0.7463636707741457,0.25363632922585416,0.18930494172268825,0.9999999999999998
0.5293583621298802,30.330000000000002,0.7449955758221183,0.25500442417788177,0.18997716782758872,1.0
0.5309291584566751,30.42,0.7436250628626662,0.25637493713733384,0.19064682874516195,1.0
0.53249995478347,30.510000000000005,0.742252145422199,0.25774785457780114,0.19131389803834184,1.0
0.5340707511102648,30.599999999999998,0.7408768370508576,0.2591231629491424,0.1919783493723746,1.0
0.5356415474370597,30.689999999999998,0.7394991513223806,0.2605008486776194,0.19264015651585945,1.0
0.5372123437638546,30.78,0.7381191018339697,0.26188089816603044,0.19329929334178367,1.0
0.5387831400906495,30.87,0.7367367022061562,0.2632632977938439,0.19395573382855377,1.0
0.5403539364174444,30.96,0.7353519660826662,0.26464803391733366,0.19460945206102342,0.9999999999999998
0.5419247327442394,31.05,0.7339649071302867,0.2660350928697134,0.19526042223151638,1.0
0.5434955290710343,31.140000000000004,0.7325755390387292,0.26742446096127087,0.1959086186408446,1.0
0.5450663253978292,31.230000000000004,0.7311838755204959,0.26881612447950415,0.1965540156993239,1.0
0.5466371217246241,31.320000000000004,0.7297899303107439,0.27021006968925615,0.1971965879277835,1.0
0.5482079180514189,31.41,0.7283937171671497,0.2716062828328502,0.19783630995857196,1.0
0.5497787143782138,31.5,0.7269952498697734,0.2730047501302265,0.19847315653655906,0.9999999999999999
0.5513495107050087,31.59,0.7255945422209226,0.27440545777907743,0.1991071025201324,1.0
0.5529203070318036,31.68,0.7241916080450161,0.27580839195498386,0.19973812288218984,1.0
0.5544911033585985,31.770000000000003,0.7227864611884481,0.2772135388115518,0.20036619271112804,1.0
0.5560618996853934,31.860000000000003,0.7213791155194508,0.2786208844805493,0.20099128721182571,1.0
0.5576326960121883,31.950000000000003,0.7199695849279576,0.2800304150720425,0.20161338170662213,1.0
0.5592034923389833,32.040000000000006,0.7185578833254664,0.28144211667453356,0.2022324516362918,1.0
0.560774288665778,32.129999999999995,0.7171440246449025,0.2828559753550976,0.20284847256101404,1.0
0.562345084992573,32.22,0.7157280228404795,0.28427197715952046,0.20346142016133753,1.0
0.5639158813193679,32.31,0.7143098918875642,0.2856901081124358,0.20407127023914054,1.0
0.5654866776461628,32.4,0.7128896457825363,0.2871103542174637,0.20467799871858625,1.0
0.5670574739729577,32.49,0.7114672985426516,0.2885327014573484,0.20528158164707302,1.0
0.5686282702997526,32.580000000000005,0.710042864205903,0.28995713579409693,0.20588199519618056,1.0
0.5701990666265475,32.67,0.7086163568308826,0.29138364316911747,0.20647921566260993,1.0
0.5717698629533424,32.760000000000005,0.707187790496642,0.292812209503358,0.2070732194691196,1.0
0.5733406592801373,32.85,0.7057571793025542,0.2942428206974456,0.20766398316545645,0.9999999999999998
0.5749114556069321,32.94,0.7043245373681745,0.29567546263182537,0.20825148342928135,0.9999999999999998
0.576482251933727,33.03,0.7028898788331,0.2971101211669,0.20883569706709,1.0
0.578053048260522,33.12,0.7014532178568315,0.2985467821431687,0.20941660101512813,1.0000000000000002
0.5796238445873169,33.21,0.7000145686186324,0.29998543138136763,0.20999417234030243,1.0
0.5811946409141118,33.300000000000004,0.6985739453173904,0.30142605468260975,0.21056838824108615,1.0
0.5827654372409067,33.39,0.6971313621714754,0.3028686378285246,0.2111392260484186,1.0
0.5843362335677016,33.480000000000004,0.6956868334186012,0.30431316658139884,0.21170666322660064,1.0
0.5859070298944965,33.57000000000001,0.694240373315683,0.30575962668431694,0.21227067737418406,1.0
0.5874778262212913,33.66,0.6927919961386984,0.30720800386130165,0.2128312462248561,1.0
0.5890486225480862,33.75,0.6913417161825449,0.3086582838174551,0.21338834764831843,1.0
0.5906194188748811,33.84,0.6898895477609006,0.3101104522390994,0.21394195965116064,1.0
0.592190215201676,33.93,0.6884355052060813,0.3115644947939187,0.2144920603777289,1.0
0.5937610115284709,34.02,0.6869796028689001,0.3130203971310998,0.21503862811098834,1.0
0.5953318078552658,34.11,0.6855218551185255,0.3144781448814746,0.2155816412733809,1.0
0.5969026041820608,34.2,0.684062276342339,0.315937723657661,0.21612107842767642,1.0
0.5984734005088557,34.290000000000006,0.6826008809457937,0.31739911905420615,0.21665691827782,0.9999999999999999
0.6000441968356505,34.379999999999995,0.6811376833522729,0.31886231664772713,0.21718913966977174,1.0
0.6016149931624454,34.47,0.6796726980029454,0.3203273019970546,0.21771772159234237,1.0
0.6031857894892403,34.56,0.6782059393566254,0.3217940606433747,0.2182426431780228,1.0
0.6047565858160352,34.65,0.6767374218896286,0.3232625781103714,0.21876388370380742,1.0
0.6063273821428301,34.74,0.6752671600956295,0.3247328399043705,0.219281422592013,1.0
0.607898178469625,34.830000000000005,0.6737951684855185,0.32620483151448143,0.21979523941109017,0.9999999999999999
0.6094689747964199,34.92,0.6723214615872584,0.32767853841274147,0.22030531387643093,0.9999999999999998
0.6110397711232148,35.010000000000005,0.6708460539457417,0.32915394605425835,0.22081162585116876,1.0
0.6126105674500097,35.1,0.6693689601226457,0.3306310398773543,0.22131415534697366,1.0
0.6141813637768045,35.19,0.6678901946962904,0.33210980530370965,0.22181288252484174,1.0
0.6157521601035995,35.28,0.6664097722614933,0.3335902277385067,0.22230778769587797,1.0
0.6173229564303944,35.37,0.6649277074294264,0.3350722925705736,0.22279885132207353,1.0
0.6188937527571893,35.46,0.6634440148274712,0.3365559851725288,0.22328605401707738,1.0
0.6204645490839842,35.550000000000004,0.6619587090990747,0.3380412909009253,0.2237693765469613,1.0
0.6220353454107791,35.64,0.6604718049036047,0.3395281950963953,0.22424879983097942,1.0
0.623606141737574,35.730000000000004,0.6589833169162055,0.3410166830837945,0.22472430494232137,1.0
0.6251769380643689,35.82000000000001,0.6574932598276523,0.34250674017234767,0.22519587310885958,1.0
0.6267477343911637,35.91,0.6560016483442074,0.3439983516557925,0.2256634857138902,0.9999999999999999
0.6283185307179586,36.0,0.6545084971874737,0.3454915028125263,0.22612712429686843,1.0
0.6298893270447535,36.09,0.6530138210942504,0.3469861789057497,0.22658677055413678,1.0
0.6314601233715484,36.18,0.651517634816387,0.348482365183613,0.22704240633964798,1.0
0.6330309196983434,36.27,0.6500199531206381,0.3499800468793619,0.22749401366568156,1.0
0.6346017160251383,36.36,0.6485207907885173,0.3514792092114825,0.22794157470355336,0.9999999999999998
0.6361725123519332,36.45,0.647020162616152,0.3529798373838481,0.2283850717843203,1.0
0.6377433086787281,36.540000000000006,0.645518083414136,0.3544819165858641,0.2288244873994766,1.0
0.639314105005523,36.63,0.6440145680073845,0.35598543199261545,0.2292598042016464,1.0
0.6408849013323178,36.72,0.6425096312349882,0.3574903687650119,0.22969100500526773,1.0
0.6424556976591127,36.81,0.6410032879500648,0.3589967120499353,0.23011807278727114,1.0
0.6440264939859076,36.9,0.6394955530196147,0.3605044469803853,0.23054099068775186,1.0
0.6455972903127025,36.99,0.6379864413243728,0.3620135586756272,0.2309597420106354,1.0
0.6471680866394974,37.080000000000005,0.6364759677586626,0.36352403224133734,0.23137431022433644,0.9999999999999999
0.6487388829662923,37.17,0.6349641472302481,0.36503585276975187,0.2317846789624119,1.0
0.6503096792930873,37.260000000000005,0.6334509946601877,0.3665490053398122,0.2321908320242065,1.0
0.6518804756198822,37.35,0.6319365249826864,0.3680634750173136,0.23259275337549298,1.0
0.653451271946677,37.44,0.6304207531449485,0.3695792468550515,0.2329904271491044,1.0
0.6550220682734719,37.53,0.62890369410703,0.37109630589297005,0.23338383764556125,1.0
0.6565928646002668,37.62,0.627385362841691,0.37261463715830895,0.23377296933369068,1.0
0.6581636609270617,37.71,0.6258657743342485,0.37413422566575144,0.23415780685124,1.0
0.6597344572538566,37.800000000000004,0.6243449435824273,0.3756550564175726,0.2345383350054829,0.9999999999999999
0.6613052535806515,37.89,0.6228228855962131,0.3771771144037869,0.23491453877381954,1.0
0.6628760499074464,37.980000000000004,0.6212996153977036,0.3787003846022963,0.23528640330436915,1.0
0.6644468462342413,38.07000000000001,0.6197751480209609,0.38022485197903916,0.23565391391655693,1.0
0.6660176425610361,38.16,0.6182494985118624,0.3817505014881376,0.23601705610169305,1.0
0.667588438887831,38.25,0.6167226819279528,0.3832773180720473,0.236375815523546,1.0
0.669159235214626,38.34,0.6151947133382952,0.3848052866617047,0.23673017801890794,1.0
0.6707300315414209,38.43,0.6136656078233232,0.38633439217667687,0.23708012959815455,1.0
0.6723008278682158,38.52,0.6121353804746905,0.3878646195253095,0.23742565644579638,1.0
0.6738716241950107,38.61,0.6106040463951236,0.38939595360487644,0.23776674492102537,1.0
0.6754424205218056,38.7,0.6090716206982713,0.39092837930172875,0.23810338155825245,1.0
0.6770132168486005,38.790000000000006,0.6075381185085565,0.3924618814914433,0.23843555306763956,0.9999999999999998
0.6785840131753954,38.88,0.6060035549610272,0.3939964450389728,0.23876324633562448,1.0
0.6801548095021902,38.97,0.6044679452012058,0.39553205479879405,0.23908644842543778,0.9999999999999999
0.6817256058289851,39.06,0.6029313043849407,0.39706869561505936,0.23940514657761472,1.0
0.68329640215578,39.15,0.6013936476782562,0.3986063523217438,0.23971932821049766,1.0
0.6848671984825749,39.24,0.5998549902572036,0.40014500974279643,0.24002898092073377,1.0
0.6864379948093698,39.330000000000005,0.59831534730771,0.40168465269229,0.24033409248376433,1.0
0.6880087911361648,39.42,0.5967747340254301,0.4032252659745699,0.2406346508543073,1.0
0.6895795874629597,39.510000000000005,0.5952331656155949,0.40476683438440514,0.2409306441668327,1.0
0.6911503837897546,39.6,0.5936906572928622,0.40630934270713776,0.24122206073603142,1.0
0.6927211801165494,39.69,0.5921472242811667,0.40785277571883327,0.24150888905727635,1.0
0.6942919764433443,39.78,0.5906028818135687,0.40939711818643126,0.24179111780707646,1.0
0.6958627727701392,39.87,0.5890576451321051,0.410942354867895,0.2420687358435241,1.0
0.6974335690969341,39.96,0.5875115294876381,0.41248847051236204,0.24234173220673433,1.0
0.699004365423729,40.050000000000004,0.5859645501397047,0.41403544986029517,0.24261009611927814,0.9999999999999999
0.7005751617505239,40.14,0.5844167223563669,0.415583277643633,0.242873816986608,0.9999999999999999
0.7021459580773188,40.230000000000004,0.5828680614140598,0.4171319385859401,0.24313288439747555,0.9999999999999999
0.7037167544041137,40.32000000000001,0.5813185825974416,0.4186814174025582,0.24338728812434296,0.9999999999999998
0.7052875507309087,40.410000000000004,0.579768301199243,0.42023169880075695,0.24363701812378685,1.0
0.7068583470577035,40.5,0.5782172325201155,0.4217827674798846,0.24388206453689423,1.0
0.7084291433844984,40.59,0.5766653918684803,0.4233346081315197,0.24412241768965234,1.0
0.7099999397112933,40.68,0.5751127945603786,0.4248872054396215,0.2443580680933304,1.0
0.7115707360380882,40.77,0.5735594559193187,0.4264405440806813,0.24458900644485382,1.0
0.7131415323648831,40.86,0.572005391276126,0.42799460872387396,0.24481522362717198,1.0
0.714712328691678,40.95,0.5704506159687912,0.4295493840312087,0.24503671070961783,0.9999999999999999
0.7162831250184729,41.040000000000006,0.568895145342319,0.43110485465768106,0.24525345894826078,1.0
0.7178539213452678,41.13,0.5673389947485762,0.4326610052514237,0.24546545978625117,0.9999999999999999
0.7194247176720626,41.22,0.5657821795461414,0.43421782045385876,0.24567270485415932,1.0000000000000002
0.7209955139988575,41.31,0.5642247151001515,0.4357752848998486,0.24587518597030444,1.0
0.7225663103256524,41.4,0.5626666167821522,0.4373333832178478,0.2460728951410789,1.0
0.7241371066524473,41.49,0.5611078999699448,0.43889210003005524,0.24626582456126325,1.0
0.7257079029792423,41.580000000000005,0.5595485800474349,0.4404514199525651,0.24645396661433425,1.0
0.7272786993060372,41.67,0.5579886724044806,0.4420113275955193,0.24663731387276577,0.9999999999999999
0.7288494956328321,41.760000000000005,0.5564281924367408,0.4435718075632592,0.24681585909832215,1.0
0.730420291959627,41.85,0.5548671555455226,0.44513284445447737,0.2469895952423434,1.0
0.7319910882864218,41.94,0.5533055771376301,0.44669442286237004,0.24715851544602424,1.0
0.7335618846132167,42.03,0.5517434726252112,0.44825652737478866,0.24732261304068393,0.9999999999999998
0.7351326809400116,42.12,0.5501808574256074,0.4498191425743925,0.2474818815480308,0.9999999999999999
0.7367034772668065,42.21,0.5486177469611997,0.45138225303880025,0.24763631468041672,1.0
0.7382742735936014,42.300000000000004,0.5470541566592572,0.4529458433407428,0.24778590634108605,1.0
0.7398450699203963,42.39,0.5454901019517849,0.454509898048215,0.2479306506244162,1.0
0.7414158662471912,42.480000000000004,0.5439255982753715,0.4560744017246285,0.24807054181615065,1.0
0.7429866625739862,42.57000000000001,0.5423606610710366,0.4576393389289634,0.24820557439362478,1.0
0.7445574589007811,42.660000000000004,0.5407953057840786,0.4592046942159213,0.2483357430259835,1.0
0.7461282552275759,42.75,0.5392295478639225,0.4607704521360774,0.2484610425743922,1.0
0.7476990515543708,42.84,0.5376634027639664,0.46233659723603365,0.24858146809223927,1.0
0.7492698478811657,42.93,0.5360968859414303,0.46390311405856977,0.24869701482533144,1.0
0.7508406442079606,43.02,0.5345300128572029,0.46546998714279714,0.24880767821208144,1.0
0.7524114405347555,43.11,0.5329627989756889,0.46703720102431107,0.2489134538836883,1.0
0.7539822368615504,43.2,0.5313952597646567,0.4686047402353434,0.24901433766430978,1.0
0.7555530331883453,43.290000000000006,0.5298274106950853,0.47017258930491473,0.24911032557122673,1.0
0.7571238295151402,43.38,0.5282592672410121,0.47174073275898776,0.249201413815001,0.9999999999999999
0.758694625841935,43.47,0.5266908448793802,0.4733091551206198,0.24928759879962487,1.0
0.7602654221687299,43.56,0.5251221590898848,0.47487784091011526,0.24936887712266254,1.0
0.7618362184955249,43.65,0.5235532253548213,0.4764467746451787,0.249445245575385,1.0
0.7634070148223198,43.74,0.5219840591589324,0.47801594084106763,0.2495167011428966,1.0
0.7649778111491147,43.830000000000005,0.5204146759892551,0.47958532401074494,0.24958324100425372,1.0
0.7665486074759096,43.92,0.5188450913349671,0.48115490866503285,0.24964486253257676,1.0
0.7681194038027045,44.010000000000005,0.517275320687236,0.48272467931276397,0.24970156329515317,1.0
0.7696902001294994,44.1,0.5157053795390641,0.48429462046093597,0.249753341053534,1.0
0.7712609964562943,44.190000000000005,0.5141352833851366,0.4858647166148634,0.2498001937636219,1.0
0.7728317927830891,44.28,0.5125650477216688,0.48743495227833117,0.24984211957575217,1.0
0.774402589109884,44.37,0.5109946880462526,0.4890053119537474,0.2498791168347656,1.0
0.7759733854366789,44.46,0.509424219857704,0.4905757801422959,0.24991118408007362,1.0
0.7775441817634738,44.550000000000004,0.5078536586559103,0.49214634134408963,0.2499383200457164,0.9999999999999999
0.7791149780902688,44.64,0.5062830199416763,0.4937169800583237,0.24996052366041252,1.0
0.7806857744170637,44.730000000000004,0.504712319216572,0.49528768078342805,0.24997779404760115,1.0
0.7822565707438586,44.82000000000001,0.5031415719827794,0.49685842801722063,0.24999013052547706,1.0
0.7838273670706535,44.910000000000004,0.5015707937429398,0.4984292062570603,0.24999753260701718,1.0
0.7853981633974483,45.0,0.5000000000000001,0.4999999999999999,0.25,1.0
0.7869689597242432,45.09,0.4984292062570603,0.5015707937429398,0.24999753260701718,1.0
0.7885397560510381,45.18,0.49685842801722047,0.5031415719827794,0.24999013052547697,0.9999999999999999
0.790110552377833,45.27,0.49528768078342794,0.504712319216572,0.2499777940476011,1.0
0.7916813487046279,45.36,0.4937169800583237,0.5062830199416763,0.24996052366041252,1.0
0.7932521450314228,45.45,0.49214634134408963,0.5078536586559105,0.2499383200457165,1.0
0.7948229413582177,45.540000000000006,0.4905757801422959,0.509424219857704,0.24991118408007362,1.0
0.7963937376850126,45.63,0.4890053119537474,0.5109946880462526,0.2498791168347656,1.0
0.7979645340118074,45.72,0.48743495227833133,0.5125650477216687,0.2498421195757522,1.0
0.7995353303386024,45.81,0.4858647166148634,0.5141352833851366,0.2498001937636219,1.0
0.8011061266653973,45.9,0.48429462046093585,0.5157053795390641,0.24975334105353394,1.0
0.8026769229921922,45.99,0.4827246793127638,0.5172753206872363,0.24970156329515317,1.0
0.8042477193189871,46.080000000000005,0.4811549086650327,0.5188450913349674,0.24964486253257676,1.0
0.805818515645782,46.17,0.47958532401074494,0.5204146759892551,0.24958324100425372,1.0
0.8073893119725769,46.260000000000005,0.47801594084106747,0.5219840591589325,0.24951670114289656,1.0
0.8089601082993718,46.35,0.47644677464517854,0.5235532253548213,0.24944524557538492,0.9999999999999998
0.8105309046261667,46.440000000000005,0.4748778409101151,0.5251221590898848,0.24936887712266245,0.9999999999999999
0.8121017009529615,46.53,0.4733091551206198,0.5266908448793802,0.24928759879962487,1.0
0.8136724972797564,46.62,0.47174073275898776,0.5282592672410124,0.2492014138150011,1.0
0.8152432936065513,46.71,0.47017258930491457,0.5298274106950853,0.24911032557122664,0.9999999999999999
0.8168140899333463,46.800000000000004,0.4686047402353432,0.5313952597646567,0.2490143376643097,1.0
0.8183848862601412,46.89,0.46703720102431107,0.5329627989756889,0.2489134538836883,1.0
0.8199556825869361,46.980000000000004,0.465469987142797,0.5345300128572029,0.24880767821208138,1.0
0.821526478913731,47.07000000000001,0.4639031140585696,0.5360968859414303,0.24869701482533133,1.0
0.8230972752405259,47.160000000000004,0.46233659723603354,0.5376634027639664,0.24858146809223922,1.0
0.8246680715673207,47.25,0.4607704521360776,0.5392295478639225,0.24846104257439228,1.0
0.8262388678941156,47.34,0.4592046942159213,0.5407953057840786,0.2483357430259835,1.0
0.8278096642209105,47.43,0.45763933892896325,0.5423606610710366,0.2482055743936247,0.9999999999999999
0.8293804605477054,47.52,0.4560744017246285,0.5439255982753717,0.24807054181615076,1.0000000000000002
0.8309512568745003,47.61,0.454509898048215,0.5454901019517849,0.2479306506244162,1.0
0.8325220532012952,47.7,0.4529458433407428,0.5470541566592572,0.24778590634108605,1.0
0.8340928495280902,47.790000000000006,0.45138225303880025,0.5486177469611997,0.24763631468041672,1.0
0.8356636458548851,47.88,0.4498191425743925,0.5501808574256074,0.2474818815480308,0.9999999999999999
0.8372344421816799,47.97,0.44825652737478877,0.5517434726252112,0.24732261304068398,1.0
0.8388052385084748,48.06,0.44669442286237004,0.5533055771376298,0.24715851544602413,0.9999999999999999
0.8403760348352697,48.15,0.44513284445447737,0.5548671555455226,0.2469895952423434,1.0
0.8419468311620646,48.24,0.4435718075632592,0.5564281924367408,0.24681585909832215,1.0
0.8435176274888595,48.330000000000005,0.4420113275955193,0.5579886724044807,0.24663731387276583,1.0
0.8450884238156544,48.42,0.4404514199525651,0.5595485800474349,0.24645396661433425,1.0
0.8466592201424493,48.510000000000005,0.43889210003005524,0.5611078999699448,0.24626582456126325,1.0
0.8482300164692442,48.6,0.4373333832178478,0.5626666167821522,0.2460728951410789,1.0
0.8498008127960391,48.690000000000005,0.43577528489984846,0.5642247151001515,0.24587518597030433,1.0
0.8513716091228339,48.78,0.43421782045385876,0.5657821795461412,0.2456727048541592,1.0
0.8529424054496288,48.87,0.4326610052514237,0.5673389947485764,0.24546545978625126,1.0
0.8545132017764238,48.96,0.43110485465768095,0.568895145342319,0.2452534589482607,1.0
0.8560839981032187,49.050000000000004,0.4295493840312087,0.5704506159687914,0.24503671070961794,1.0
0.8576547944300136,49.14,0.42799460872387385,0.5720053912761262,0.24481522362717198,1.0
0.8592255907568085,49.230000000000004,0.4264405440806812,0.5735594559193187,0.24458900644485376,0.9999999999999999
0.8607963870836034,49.32000000000001,0.4248872054396214,0.5751127945603786,0.24435806809333033,1.0
0.8623671834103983,49.410000000000004,0.4233346081315197,0.5766653918684803,0.24412241768965234,1.0
0.8639379797371931,49.5,0.4217827674798846,0.5782172325201155,0.24388206453689423,1.0
0.865508776063988,49.59,0.42023169880075684,0.5797683011992432,0.24363701812378682,1.0
0.8670795723907829,49.68,0.4186814174025582,0.5813185825974418,0.24338728812434307,1.0
0.8686503687175778,49.77,0.4171319385859401,0.5828680614140598,0.24313288439747555,0.9999999999999999
0.8702211650443727,49.86,0.415583277643633,0.584416722356367,0.24287381698660804,1.0
0.8717919613711677,49.95,0.41403544986029517,0.5859645501397047,0.24261009611927814,0.9999999999999999
0.8733627576979626,50.040000000000006,0.41248847051236187,0.5875115294876381,0.24234173220673422,1.0
0.8749335540247575,50.13,0.4109423548678948,0.5890576451321051,0.242068735843524,1.0
0.8765043503515524,50.220000000000006,0.40939711818643126,0.5906028818135688,0.24179111780707652,1.0
0.8780751466783472,50.31,0.40785277571883344,0.5921472242811667,0.24150888905727647,1.0000000000000002
0.8796459430051421,50.4,0.40630934270713776,0.5936906572928623,0.24122206073603147,1.0
0.881216739331937,50.49,0.40476683438440497,0.5952331656155949,0.2409306441668326,0.9999999999999999
0.8827875356587319,50.580000000000005,0.4032252659745699,0.5967747340254301,0.2406346508543073,1.0
0.8843583319855268,50.67,0.40168465269229,0.5983153473077102,0.24033409248376442,1.0000000000000002
0.8859291283123217,50.760000000000005,0.40014500974279643,0.5998549902572036,0.24002898092073377,1.0
0.8874999246391166,50.85,0.39860635232174363,0.6013936476782562,0.23971932821049755,0.9999999999999998
0.8890707209659116,50.940000000000005,0.3970686956150592,0.6029313043849407,0.23940514657761464,0.9999999999999999
0.8906415172927064,51.03,0.39553205479879416,0.6044679452012058,0.23908644842543786,1.0
0.8922123136195013,51.12,0.3939964450389727,0.6060035549610273,0.23876324633562446,1.0
0.8937831099462962,51.21,0.3924618814914433,0.6075381185085568,0.23843555306763964,1.0
0.8953539062730911,51.300000000000004,0.39092837930172875,0.6090716206982713,0.23810338155825245,1.0
0.896924702599886,51.39,0.38939595360487644,0.6106040463951236,0.23776674492102537,1.0
0.8984954989266809,51.480000000000004,0.3878646195253093,0.6121353804746905,0.2374256564457963,0.9999999999999998
0.9000662952534758,51.57000000000001,0.3863343921766767,0.6136656078233232,0.23708012959815444,1.0
0.9016370915802707,51.660000000000004,0.3848052866617047,0.6151947133382955,0.23673017801890803,1.0000000000000002
0.9032078879070655,51.75,0.3832773180720473,0.6167226819279528,0.236375815523546,1.0
0.9047786842338604,51.84,0.3817505014881376,0.6182494985118624,0.23601705610169305,1.0
0.9063494805606553,51.93,0.38022485197903916,0.6197751480209609,0.23565391391655693,1.0
0.9079202768874503,52.02,0.3787003846022963,0.6212996153977037,0.2352864033043692,1.0
0.9094910732142452,52.11,0.3771771144037869,0.6228228855962131,0.23491453877381954,1.0
0.9110618695410401,52.2,0.3756550564175726,0.6243449435824274,0.23453833500548293,1.0
0.912632665867835,52.290000000000006,0.37413422566575144,0.6258657743342485,0.23415780685124,1.0
0.9142034621946299,52.38,0.37261463715830884,0.6273853628416912,0.2337729693336907,1.0
0.9157742585214248,52.470000000000006,0.37109630589297005,0.62890369410703,0.23338383764556125,1.0
0.9173450548482196,52.56,0.3695792468550515,0.6304207531449484,0.23299042714910437,0.9999999999999999
0.9189158511750145,52.65,0.3680634750173136,0.6319365249826864,0.23259275337549298,1.0
0.9204866475018094,52.74,0.3665490053398122,0.6334509946601877,0.2321908320242065,1.0
0.9220574438286043,52.830000000000005,0.36503585276975187,0.6349641472302483,0.23178467896241198,1.0000000000000002
0.9236282401553992,52.92,0.36352403224133734,0.6364759677586626,0.23137431022433644,0.9999999999999999
0.9251990364821941,53.010000000000005,0.36201355867562707,0.637986441324373,0.2309597420106354,1.0
0.9267698328089891,53.1,0.3605044469803853,0.6394955530196147,0.23054099068775186,1.0
0.928340629135784,53.190000000000005,0.3589967120499353,0.6410032879500648,0.23011807278727114,1.0
0.9299114254625788,53.28,0.357490368765012,0.6425096312349879,0.2296910050052677,1.0
0.9314822217893737,53.37,0.35598543199261545,0.6440145680073845,0.2292598042016464,1.0
0.9330530181161686,53.46,0.3544819165858641,0.645518083414136,0.2288244873994766,1.0
0.9346238144429635,53.550000000000004,0.35297983738384797,0.647020162616152,0.22838507178432021,1.0
0.9361946107697584,53.64,0.3514792092114825,0.6485207907885175,0.22794157470355345,1.0
0.9377654070965533,53.730000000000004,0.3499800468793619,0.6500199531206381,0.22749401366568156,1.0
